school_code,name,type,phone,address,postcode,state,city,ppd,location,integration,
DEA0043,SEKOLAH MENENGAH KEBANGSAAN KUBANG GOLOK,SMK,97780291,KAMPONG KUBANG GOLOK,16300,KELANTAN,BACHOK,PPD BACHOK,Bandar,N,
DEA0044,SEKOLAH MENENGAH KEBANGSAAN BERIS PANCHOR 2,SMK,97767910,KAMPUNG WAKAF AIK,16320,KELANTAN,BACHOK,PPD BACHOK,Bandar,Y,
DEA1122,SEKOLAH MENENGAH KEBANGSAAN KEDAI BULOH,SMK,97741904,"JALAN KUALA BESAR,KEDAI BULOH",15350,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1123,SEKOLAH MENENGAH KEBANGSAAN ISMAIL PETRA,SMK,97481848,KOMPLEKS SEKOLAH-SEKOLAH WAKAF MEK ZAINAB,15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1124,SEKOLAH MENENGAH KEBANGSAAN KADOK,SMK,97123071,KM 16 JALAN KUALA KRAI,16450,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1125,SEKOLAH MENENGAH KEBANGSAAN RAJA SAKTI,SMK,97652359,KOTA JEMBAL,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1126,SEKOLAH MENENGAH KEBANGSAAN DATO' AHMAD MAHER,SMK,97418250,JALAN LONG YUNUS,15200,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1128,SEKOLAH MENENGAH KEBANGSAAN LONG GAFAR,SMK,97652837,KUBANG KERANJI,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1129,SEKOLAH MENENGAH KEBANGSAAN KUBANG KERIAN,SMK,97652046,JALAN RAJA PEREMPUAN ZAINAB II,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1131,SEKOLAH MENENGAH KEBANGSAAN MULONG,SMK,97126232,JALAN KUALA KRAI,16010,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1132,SEKOLAH MENENGAH KEBANGSAAN PANGKAL KALONG,SMK,97532105,JALAN KG PANGKAL KALONG,16450,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1134,SEKOLAH MENENGAH KEBANGSAAN PUTERA,SMK,97481946,"KOMPLEKS SEKOLAH-SEKOLAH, WAKAF MEK ZAINAB",15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1135,SEKOLAH MENENGAH KEBANGSAAN PUTERI,SMK,97419712,"KOMPLEKS SEKOLAH-SEKOLAH, WAKAF MEK ZAINAB",15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1136,SEKOLAH MENENGAH KEBANGSAAN SALOR,SMK,97011360,JALAN SALOR,15100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1137,SEKOLAH MENENGAH KEBANGSAAN PANJI,SMK,97737161,JLN R.PEREMPUAN ZAINAB II,16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1138,SEKOLAH MENENGAH KEBANGSAAN DEWAN BETA,SMK,97964196,JALAN KEMUBU DEWAN BETA,15100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1139,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,SMK,97444058,KAMPUNG PINTU GENG,15100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1140,SEKOLAH MENENGAH KEBANGSAAN KEMUMIN,SMK,97713912,JALAN RAJA PEREMPUAN ZAINAB II,16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1141,SEKOLAH MENENGAH KEBANGSAAN KUBANG KERIAN 2,SMK,97654726,KAMPUNG CHICA,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1142,SEKOLAH MENENGAH KEBANGSAAN KOK LANAS,SMK,97880430,"KM 27, KETEREH",16450,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1143,SEKOLAH MENENGAH KEBANGSAAN TANJUNG MAS,SMK,97713962,"TAMAN UDA MURNI, JLN PKLN CHEPA",15400,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1144,SEKOLAH MENENGAH KEBANGSAAN ZAINAB 2,SMK,97486178,JALAN MERBAU,15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1145,SEKOLAH MENENGAH KEBANGSAAN PENAMBANG,SMK,97418980,JALAN PANTAI CAHAYA BULAN,15350,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1146,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN CHEPA 2,SMK,97747043,"JALAN MAKTAB PERGURUAN KOTA BHARU, PENGKALAN CHEPA",16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEA1147,SEKOLAH MENENGAH KEBANGSAAN SERING,SMK,97642424,JALAN KG PASIR KASAR OFF JALAN RAJA SAKTI,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1148,SEKOLAH MENENGAH KEBANGSAAN KG CHENGAL,SMK,97532472,JALAN KUALA KRAI,16450,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1149,SEKOLAH MENENGAH KEBANGSAAN TANJONG CHAT,SMK,97430626,JALAN TENGKU AHMAD PANGLIMA,15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1150,SEKOLAH MENENGAH KEBANGSAAN PYNG KALA,SMK,97831143,MELOR,16400,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1151,SEKOLAH MENENGAH KEBANGSAAN PYNG ENGGANG,SMK,97432968,JALAN PASIR HOR,15100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1152,SEKOLAH MENENGAH KEBANGSAAN BYNG,SMK,97713320,JALAN TANJONG BARU,15350,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1153,SEKOLAH MENENGAH KEBANGSAAN KUBANG KERIAN 3,SMK,97654030,"KAMPUNG DEMIT, JALAN HUSM",16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1154,SEKOLAH MENENGAH KEBANGSAAN LONG GHAFAR 2,SMK,97643781,JLN PASIR PUTEH,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA1155,SEKOLAH MENENGAH KEBANGSAAN PANCHOR PERDANA,SMK,97714550,JALAN PANJI,16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEA2187,SEKOLAH MENENGAH KEBANGSAAN PANGKAL MELERET,SMK,99774648,"JALAN LAMA TANAH MERAH, CHEKOK TOK CHUBA",18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,N,
DEA2188,SEKOLAH MENENGAH KEBANGSAAN SERI INTAN,SMK,99770179,"BATU 32 , KAMPUNG PEK, JALAN KUALA KRAI",18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,Y,
DEA2189,SEKOLAH MENENGAH KEBANGSAAN MACHANG,SMK,99751235,SEBELAH IPD MACHANG,18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,Y,
DEA2190,SEKOLAH MENENGAH KEBANGSAAN ABDUL SAMAD,SMK,97878373,JLN. KOTA BHARU-KUALA KRAI,16600,KELANTAN,PULAI CHONDONG,PPD MACHANG,Bandar,Y,
DEA2191,SEKOLAH MENENGAH SAINS MACHANG,SBP,97878455,LABOK,18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,N,
DEA2192,SEKOLAH MENENGAH KEBANGSAAN TEMANGAN,SMK,99755216,JALAN DEPAN BALAI POLIS TEMANGAN,18400,KELANTAN,TEMANGAN,PPD MACHANG,Bandar,N,
DEA2193,SEKOLAH MENENGAH KEBANGSAAN HAMZAH (2),SMK,99754010,JLN PASIR PUTEH,18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,N,
DEA2194,SEKOLAH MENENGAH KEBANGSAAN BANDAR MACHANG,SMK,99753601,JLN T/MERAH-MACHANG,18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,N,
DEA3238,SEKOLAH MENENGAH KEBANGSAAN CHETOK,SMK,97941743,KG. CHEKOK,17060,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA3239,SEKOLAH MENENGAH KEBANGSAAN BUNUT SUSU,SMK,97960096,KG. BUNUT SUSU,17020,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3240,SEKOLAH MENENGAH KEBANGSAAN KANGKONG,SMK,97962330,"KG.KANGKONG, JLN.PASIR MAS - TANAH MERAH",17040,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3241,SEKOLAH MENENGAH KEBANGSAAN TENGKU PANGLIMA RAJA,SMK,97922440,"KM2, JALAN PASIR MAS - TANAH MERAH",17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3242,SEKOLAH MENENGAH KEBANGSAAN MERANTI,SMK,97976327,KG MERANTI,17010,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA3243,SEKOLAH MENENGAH KEBANGSAAN PASIR MAS,SMK,97909095,JLN MASJID PASIR MAS,17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA3245,SEKOLAH MENENGAH KEBANGSAAN TENDONG,SMK,97198429,TENDONG,17030,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3246,SEKOLAH MENENGAH KEBANGSAAN TO' UBAN,SMK,97942117,TO' UBAN,17050,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3422,SEKOLAH MENENGAH KEBANGSAAN SRI KIAMBANG,SMK,97907586,KG.REPEK,17070,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA3425,SEKOLAH MENENGAH KEBANGSAAN SULTAN IBRAHIM (2),SMK,97909311,JALAN HOSPITAL,17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA3426,SEKOLAH MENENGAH KEBANGSAAN GUAL PERIOK,SMK,97963752,GUAL PERIOK,17200,KELANTAN,RANTAU PANJANG,PPD PASIR MAS,Bandar,N,
DEA3427,SEKOLAH MENENGAH KEBANGSAAN KEDONDONG,SMK,97964013,KG. KEDONDONG,17010,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA3428,SEKOLAH MENENGAH KEBANGSAAN KUBANG BEMBAN,SMK,97922650,KM2 JLN MERANTI,17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3429,SEKOLAH MENENGAH KEBANGSAAN BAROH PIAL,SMK,97963611,KG. BUKIT TANDAK,17200,KELANTAN,RANTAU PANJANG,PPD PASIR MAS,Bandar,Y,
DEA3430,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG DANGAR,SMK,97900817,KAMPUNG KUBANG BYK,17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEA3431,SEKOLAH MENENGAH KEBANGSAAN TANJONG BUNGA,SMK,97900326,JALAN PASIR MAS,17030,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,Y,
DEA4286,SEKOLAH MENENGAH KEBANGSAAN BUKIT JAWA,SMK,97891212,"SELISING, PASIR PUTEH",16810,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,Y,
DEA4287,SEKOLAH MENENGAH KEBANGSAAN TOK JANGGUT,SMK,97866334,JALAN PASIR PUTEH - KOTA BHARU,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEA4288,SEKOLAH MENENGAH KEBANGSAAN (AGAMA) DATO' ISMAIL,SMK,97520740,"JALAN PANGKALAN TUDM,GONG KEDAK",16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEA4291,SEKOLAH MENENGAH KEBANGSAAN GAAL,SMK,97855780,JALAN JERTEH,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,Y,
DEA4292,SEKOLAH MENENGAH KEBANGSAAN JERAM,SMK,99754878,JLN PASIR PUTEH-MACHANG,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,Y,
DEA4293,SEKOLAH MENENGAH KEBANGSAAN SRI MAHARAJA,SMK,97522241,BUKIT ABAL,16810,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEA4294,SEKOLAH MENENGAH KEBANGSAAN CHERANG RUKU,SMK,96912275,CHERANG RUKU,16700,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Luar Bandar,Y,
DEA4295,SEKOLAH MENENGAH KEBANGSAAN PYNG PAK AMAT,SMK,97520017,KG PYNG PAK AMAT,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,Y,
DEA4296,SEKOLAH MENENGAH SAINS PASIR PUTEH,SBP,97861624,JALAN JERAM PASU,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEA4297,SEKOLAH MENENGAH KEBANGSAAN SERI AMAN,SMK,97855200,JALAN TAMAN KOBENA,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,Y,
DEA4298,SEKOLAH MENENGAH KEBANGSAAN SELISING,SMK,97530046,SELISING,16810,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEA4299,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PETAI,SMK,97520059,JALAN SEMERAK,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEA5325,SEKOLAH MENENGAH KEBANGSAAN IPOH,SMK,99502941,"KM 20, JALAN GUAL IPOH, KG. GUAL IPOH",17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,Y,
DEA5416,SEKOLAH MENENGAH KEBANGSAAN TAN SRI MOHAMED YAACOB,SMK,99581373,"KM 21, JALAN JEDOK, KG. BATU GAJAH",17510,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,Y,
DEA5417,SEKOLAH MENENGAH KEBANGSAAN TANAH MERAH (1),SMK,99556167,JALAN ISMAIL PETRA,17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,N,
DEA5418,SEKOLAH MENENGAH KEBANGSAAN LYNG KERILLA,SMK,99774594,"LYNG KERILLA, 10 KM OFF SMPG KM 15, JALAN IPOH",17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,N,
DEA5419,SEKOLAH MENENGAH KEBANGSAAN ALOR PASIR,SMK,99775210,"KM 12, JALAN LUBOK JONG, KG BUKIT MAS",17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,N,
DEA5420,SEKOLAH MENENGAH KEBANGSAAN KEMAHANG,SMK,99581092,FELDA KEMAHANG 1,17510,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Luar Bandar,Y,
DEA5421,SEKOLAH MENENGAH KEBANGSAAN TANAH MERAH (2),SMK,99558701,KM 2 JALAN ISMAIL PETRA,17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,Y,
DEA5422,SEKOLAH MENENGAH KEBANGSAAN BUKIT BUNGA,SMK,99467991,"KM 37, JALAN TANAH MERAH-JELI",17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,N,
DEA5423,SEKOLAH MENENGAH KEBANGSAAN DATO' MAHMUD PADUKA RAJA (2),SMK,99552987,JALAN MACHANG,17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,N,
DEA5424,SEKOLAH MENENGAH KEBANGSAAN BELIMBING,SMK,99555403,KM 8 JALAN PASIR MAS,17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,Y,
DEA6357,SEKOLAH MENENGAH KEBANGSAAN CHABANG EMPAT,SMK,97190615,KG. CHABANG EMPAT,16210,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,Y,
DEA6358,SEKOLAH MENENGAH KEBANGSAAN DATO BIJI WANGSA,SMK,97257280,KOMPLEKS SEKOLAH TUMPAT,16200,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,N,
DEA6359,SEKOLAH MENENGAH KEBANGSAAN KAMPONG LAUT,SMK,97196217,"KG. LAUT, PALEKBANG",16040,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,Y,
DEA6360,SEKOLAH MENENGAH KEBANGSAAN MAHMUD MAHYIDIN,SMK,97196864,PASIR PEKAN,16250,KELANTAN,WAKAF BHARU,PPD TUMPAT,Bandar,N,
DEA6361,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PINANG,SMK,97254395,PALEKBANG,16040,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,N,
DEA6362,SEKOLAH MENENGAH KEBANGSAAN WAKAF BHARU,SMK,97196168,WAKAF BHARU,16250,KELANTAN,WAKAF BHARU,PPD TUMPAT,Bandar,Y,
DEA6363,SEKOLAH MENENGAH KEBANGSAAN GETING,SMK,97211169,PENGKALAN KUBOR,16080,KELANTAN,PENGKALAN KUBOR,PPD TUMPAT,Luar Bandar,Y,
DEA6364,SEKOLAH MENENGAH KEBANGSAAN BERANGAN,SMK,97252257,KG BUNUT SARANG BURUNG,16200,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,N,
DEA6365,SEKOLAH MENENGAH KEBANGSAAN KUTAN,SMK,97181037,WAKAF BHARU,16250,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,Y,
DEA7405,SEKOLAH MENENGAH KEBANGSAAN KEROH,SMK,99609227,KG KEROH,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,Y,
DEA7407,SEKOLAH MENENGAH KEBANGSAAN KUALA KRAI,SMK,99602291,KUALA KRAI KELANTAN,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,Y,
DEA7408,SEKOLAH MENENGAH KEBANGSAAN MANEK URAI,SMK,99668932,KG MANEK URAI,18050,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,N,
DEA7418,SEKOLAH MENENGAH KEBANGSAAN DABONG,SMK,99607927,KAMPUNG DABONG,18200,KELANTAN,DABONG,PPD KUALA KRAI,Luar Bandar,Y,
DEA7419,SEKOLAH MENENGAH KEBANGSAAN PAHI,SMK,99609600,"KM9, LEBUHRAYA KUALA KRAI-GUA MUSANG",18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Luar Bandar,Y,
DEA7420,SEKOLAH MENENGAH KEBANGSAAN LALOH,SMK,99668221,KAMPUNG LALOH,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,Y,
DEA7421,SEKOLAH MENENGAH KEBANGSAAN MENGKEBANG,SMK,99609328,PETI SURAT 32 SEK.MEN KEB MENGKEBANG,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,N,
DEA7422,SEKOLAH MENENGAH KEBANGSAAN SULTAN YAHYA PETRA 2,SMK,99662201,JALAN REST HOUSE,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,Y,
DEA7423,SEKOLAH MENENGAH KEBANGSAAN BANDAR KUALA KRAI,SMK,99607307,TAMAN GUCHIL JAYA,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,N,
DEA8001,SEKOLAH MENENGAH KEBANGSAAN TENGKU INDRA PETRA,SMK,99121663,JALAN PERSIARAN RAYA,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Bandar,Y,
DEA8002,SEKOLAH MENENGAH KEBANGSAAN BANDAR CHIKU,SMK,99285335,BANDAR CHIKU,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Luar Bandar,Y,
DEA8003,SEKOLAH MENENGAH KEBANGSAAN PALOH,SMK,99285179,RKT PALOH 2,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Luar Bandar,N,
DEA8004,SEKOLAH MENENGAH KEBANGSAAN SUNGAI ASAP,SMK,99121842,KESEDAR SUNGAI ASAP B,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Luar Bandar,N,
DEA8005,SEKOLAH MENENGAH KEBANGSAAN TENGKU BENDAHARA,SMK,99171212,JEREK,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Luar Bandar,Y,
DEA8006,SEKOLAH MENENGAH KEBANGSAAN TENGKU INDRA PETRA 2,SMK,99124022,JALAN PULAI LAMA,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Bandar,N,
DEA8007,SEKOLAH MENENGAH KEBANGSAAN CHIKU 2,SMK,99284222,FELDA CHIKU 1,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Luar Bandar,N,
DEA8008,SEKOLAH MENENGAH KEBANGSAAN SRI WANGI,SMK,99120430,"TANAH PUTIH, JALAN MERAPOH",18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Bandar,N,
DEA8009,SEKOLAH MENENGAH SAINS GUA MUSANG,SBP,99123698,GUA MUSANG,18300,KELANTAN,GUA MUSANG,PPD GUA MUSANG,Bandar,N,
DEA9001,SEKOLAH MENENGAH KEBANGSAAN AYER LANAS,SMK,99468234,KM40 JALAN JELI TANAH MERAH,17700,KELANTAN,JELI,PPD JELI,Bandar,Y,
DEA9002,SEKOLAH MENENGAH KEBANGSAAN JELI,SMK,99440224,JALAN HOSPITAL,17600,KELANTAN,JELI,PPD JELI,Luar Bandar,Y,
DEA9003,SEKOLAH MENENGAH KEBANGSAAN KUALA BALAH,SMK,99361044,KM 35 KG  TG  ABDUL RAHMAN JLN JELI-DABONG,17610,KELANTAN,KUALA BALAH,PPD JELI,Luar Bandar,Y,
DEA9004,SEKOLAH MENENGAH KEBANGSAAN BATU MELINTANG,SMK,99447281,KG BATU MELINTANG,17600,KELANTAN,JELI,PPD JELI,Luar Bandar,Y,
DEA9005,SEKOLAH MENENGAH KEBANGSAAN JELI 2,SMK,99360022,"KG. SETING, JALAN JELI DABONG",17610,KELANTAN,KUALA BALAH,PPD JELI,Luar Bandar,Y,
DEA9006,SEKOLAH MENENGAH SAINS JELI,SBP,99448200,JALAN JELI DABONG,17600,KELANTAN,JELI,PPD JELI,Luar Bandar,N,
DEB1137,MAKTAB SULTAN ISMAIL,SMK,97418772,"JALAN TELIPOT, BELAKANG SMK SULTAN ISMAIL",15150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEB1138,SEKOLAH MENENGAH KEBANGSAAN CHUNG CHENG,SMK,97481716,JALAN KELOCOR,15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEB1139,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA,SMK,97442086,JALAN ATAS BANGGOL,15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEB1142,SEKOLAH MENENGAH KEBANGSAAN ZAINAB (1),SMK,97418643,JALAN TELIPOT,15150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEE0039,SEKOLAH MENENGAH KEBANGSAAN BACHOK,SMK,97788255,"KG.KEMUDI,BACHOK",16300,KELANTAN,BACHOK,PPD BACHOK,Bandar,Y,
DEE1126,SEKOLAH MENENGAH KEBANGSAAN KETEREH,SMK,97886875,KM 21 KG DENDANG JALAN KUALA KRAI,16450,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEE1127,SEKOLAH MENENGAH KEBANGSAAN KOTA,SMK,97483312,"JALAN SALOR, SEBELAH RTM KELANTAN, WAKAF CHE YEH",15100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEE1130,SEKOLAH MENENGAH KEBANGSAAN MELOR,SMK,97835320,HYPAN PETRONAS KG MELOR JLN PASIR PUTEH,16400,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,Y,
DEE1133,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN CHEPA,SMK,97713840,JALAN MAKTAB,16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEE1140,SEKOLAH MENENGAH KEBANGSAAN KOTA BHARU,SMK,97482320,KOMPLEKS WAKAF MEK ZAINAB,15300,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEE1141,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,SMK,97481245,JALAN TELIPOT,15150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEE1415,SEKOLAH MENENGAH SAINS TENGKU MUHAMMAD FARIS PETRA,SBP,97738277,PENGKALAN CHEPA,16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DEE2191,SEKOLAH MENENGAH KEBANGSAAN HAMZAH,SMK,99751300,JALAN BAHAGIA,18500,KELANTAN,MACHANG,PPD MACHANG,Bandar,N,
DEE3244,SEKOLAH MENENGAH KEBANGSAAN RANTAU PANJANG,SMK,97950450,PEKAN RANTAU PANJANG,17200,KELANTAN,RANTAU PANJANG,PPD PASIR MAS,Bandar,Y,
DEE3247,SEKOLAH MENENGAH KEBANGSAAN SULTAN IBRAHIM (1),SMK,97909214,JALAN MERANTI,17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DEE4289,SEKOLAH MENENGAH KEBANGSAAN KAMIL,SMK,97855300,PASIR PUTEH,16800,KELANTAN,PASIR PUTEH,PPD PASIR PUTIH,Bandar,N,
DEE5324,SEKOLAH MENENGAH KEBANGSAAN DATO' MAHMUD PADUKA RAJA (1),SMK,99503300,JALAN KLINIK,17500,KELANTAN,TANAH MERAH,PPD TANAH MERAH,Bandar,N,
DEE6362,SEKOLAH MENENGAH KEBANGSAAN TUMPAT,SMK,97257251,"KOMPLEKS SEKOLAH-SEKOLAH KELABORAN, JLN. KELABORAN",16200,KELANTAN,TUMPAT,PPD TUMPAT,Bandar,Y,
DEE7409,SEKOLAH MENENGAH KEBANGSAAN SULTAN YAHYA PETRA 1,SMK,99666077,JALAN KEM,18000,KELANTAN,KUALA KRAI,PPD KUALA KRAI,Bandar,N,
DFT0001,SMU(A) DARUL ULUM ALMUHAMMADIAH (SABK),SM SABK,97538401,"KOLAM, PAK BADOL",16400,KELANTAN,KOTA BHARU,PPD BACHOK,Bandar,N,
DFT0002,SEKOLAH MENENGAH UGAMA (ARAB) DARUL IMAN,SM SABK,97532379,"BERIS LALANG, JELAWAT",16370,KELANTAN,BACHOK,PPD BACHOK,Bandar,N,
DFT1001,SEKOLAH MENENGAH AGAMA TENGKU AMALIN A'ISHAH PUTRI,SM SABK,97714739,"LOT 1941,KG CHEMPAKA,PANJI",16100,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DFT1002,SEKOLAH MENENGAH UGAMA (ARAB) AL-YUNUSIAH,SM SABK,97666430,KAMPUNG PANJANG BANGGU,16150,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DFT1003,SMU(A) AL-KAUTHAR,SM SABK,97123170,PERINGAT,16400,KELANTAN,KOTA BHARU,PPD KOTA BHARU,Bandar,N,
DFT3001,SMU(A)AL-FALAH SIRAM,SM SABK,97978444,"KG SIRAM, ALOR PASIR",17000,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
DFT3002,SEKOLAH MENENGAH UGAMA (ARAB) AL-ULUM,SM SABK,97195933,"PYNG EMBUN, TENDONG",17030,KELANTAN,PASIR MAS,PPD PASIR MAS,Bandar,N,
